panel,figure_label,method,program,seed,rqvi_gp,flashier_factor,gene,gene_effect,mean_log_expr,source_column,above_0p1,abs_above_0p1,rank_positive_effect,rank_abs_effect
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Hspe1,0.1861209,0.3369547592020727,110,True,True,32,72
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Arhgap15,0.18571785,0.7879705342458048,110,True,True,33,73
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Acp5,0.18236503,0.3285468400464429,110,True,True,34,76
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Akap13,0.17781812,0.6145241305787111,110,True,True,35,80
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Jak1,0.17556477,0.6729478097627405,110,True,True,36,82
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ms4a4b,0.17162108,1.079985791150453,110,True,True,37,84
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,S1pr1,0.16539416,0.2585444205926601,110,True,True,38,87
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ms4a6b,0.15931386,0.5943867551774948,110,True,True,39,90
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Add3,0.15614325,0.2706717462135615,110,True,True,40,93
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Itk,0.15473813,0.585783068408342,110,True,True,41,95
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Txnip,0.15405047,0.4023275315424409,110,True,True,42,97
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Stk38,0.15326989,0.2607589240418471,110,True,True,43,98
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Rflnb,0.14808205,0.2048812338829713,110,True,True,44,101
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Sh3bp5,0.14726256,0.0831281193763917,110,True,True,45,103
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Prkcq,0.14725682,0.3877681864147268,110,True,True,46,104
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ablim1,0.1438294,0.518842455361373,110,True,True,47,106
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Il6ra,0.14343326,0.133430231097671,110,True,True,48,107
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Adamtsl5,0.13959724,0.0001986694702904,110,True,True,49,111
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Utrn,0.13929605,0.4178622261024133,110,True,True,50,112
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tcp11l2,0.13810916,0.1696191709080502,110,True,True,51,113
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Emb,0.13649365,0.5145553936696291,110,True,True,52,115
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Rras2,0.13592325,0.125939763121063,110,True,True,53,116
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Foxo1,0.1306356,0.2891670153308637,110,True,True,54,122
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Rasgrp2,0.12987351,0.2323750858968166,110,True,True,55,124
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ssh2,0.12948534,0.2787229126924314,110,True,True,56,126
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ppic,0.12938857,0.0191742624857143,110,True,True,57,127
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tagln2,0.12805063,0.5945671620345071,110,True,True,58,128
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Rasa3,0.12668186,0.2316408723644279,110,True,True,59,131
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Nsd3,0.12628978,0.4026971821898738,110,True,True,60,132
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Exoc3l2,0.12620634,0.0001784025374052,110,True,True,61,133
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Stat1,0.12620243,0.3404912381393206,110,True,True,62,134
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Pik3ip1,0.12619421,0.0884518822057478,110,True,True,63,135
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Klhl6,0.12572485,0.1633795114550273,110,True,True,64,137
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Thada,0.124908775,0.2231010851222968,110,True,True,65,138
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Rag1,0.123876035,0.000228288307825,110,True,True,66,140
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tdrp,0.12364879,0.0638548285573789,110,True,True,67,141
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Msn,0.123530746,0.7988598762852676,110,True,True,68,142
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Fam169b,0.12326342,0.1527850025328988,110,True,True,69,143
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Samhd1,0.12285504,0.3535322279113236,110,True,True,70,145
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Prl3b1,0.121276006,3.7634670267009e-05,110,True,True,71,149
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Cd55,0.12110449,0.0563982282531458,110,True,True,72,150
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Nsg2,0.120832816,0.1845751176812294,110,True,True,73,151
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Fam78a,0.118079305,0.1535282978304998,110,True,True,74,154
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Arhgef18,0.11798531,0.2179535150010053,110,True,True,75,155
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Map4k4,0.116517454,0.2220500778391153,110,True,True,76,156
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Epsti1,0.116303384,0.4310763245290366,110,True,True,77,157
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Arl5c,0.11626785,0.1216305882882449,110,True,True,78,158
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Scml4,0.11381837,0.2508529010996994,110,True,True,79,165
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Slc28a2b,0.11093304,0.0378774318645005,110,True,True,80,168
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Ets1,0.109663606,0.6942157363277947,110,True,True,81,170
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Bach2,0.10940857,0.3327188188557483,110,True,True,82,171
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Draxin,0.10696034,0.0005976706969892,110,True,True,83,175
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Cd53,0.10570639,0.4519938766216501,110,True,True,84,178
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Tagap,0.10484518,0.1334337926254649,110,True,True,85,180
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Cd27,0.104543865,0.2856684812713603,110,True,True,86,181
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Pdk1,0.10405974,0.0852018348645926,110,True,True,87,183
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Atp11b,0.10129514,0.2243586391992782,110,True,True,88,189
FigS7i,Figure S7i,RQVI,"RQVI GP110 (seed 1), best match for Flashier F58",1,110,58,Cd69,0.10066208,0.1873477848525915,110,True,True,89,190
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxp3,0.4361421,0.0512787859334072,76,True,True,1,10
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Inpp4b,0.42270112,0.5960216713794264,76,True,True,2,11
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi27l2a,0.41617388,0.6944381435965176,76,True,True,3,12
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Samhd1,0.40876135,0.3535322279113236,76,True,True,4,13
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Smc4,0.35650063,0.3458156120257382,76,True,True,5,16
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Izumo1r,0.35339862,0.1547662225431232,76,True,True,6,17
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ly6c1,0.31964147,0.0835944651796694,76,True,True,7,21
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ikzf2,0.30014166,0.2760683978341959,76,True,True,8,24
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tnfrsf4,0.2996949,0.1139035122876565,76,True,True,9,25
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Pim1,0.29936075,0.314278870721948,76,True,True,10,26
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Stat1,0.28337246,0.3404912381393206,76,True,True,11,31
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Il2ra,0.28213057,0.0576318393766839,76,True,True,12,32
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ctla4,0.27177444,0.1528470958732425,76,True,True,13,33
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Resf1,0.26728025,0.1628303385489403,76,True,True,14,34
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ms4a6b,0.25622696,0.5943867551774948,76,True,True,15,37
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ly6a,0.24681562,0.4324025060635709,76,True,True,16,39
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Zfp36l1,0.24473077,0.4936263172439352,76,True,True,17,41
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Klf2,0.22571504,0.7539940142229535,76,True,True,18,43
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nfkbia,0.2247549,0.5145270074429671,76,True,True,19,44
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Try5,0.216708,0.0002108399318907,76,True,True,20,47
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tnfrsf18,0.21175128,0.2268791275940055,76,True,True,21,49
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Capg,0.21140695,0.163663383185541,76,True,True,22,50
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,H2az1,0.20575464,0.6832562308588024,76,True,True,23,51
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tsc22d3,0.20399216,0.3551576273179881,76,True,True,24,52
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sell,0.20369193,0.2976891673771832,76,True,True,25,53
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ift80,0.20256707,0.066708195076943,76,True,True,26,54
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Wfdc2,0.20232037,0.0009131783949574,76,True,True,27,55
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tspan32,0.20117398,0.197632623645745,76,True,True,28,56
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tmem64,0.1957303,0.1095142963823315,76,True,True,29,57
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ets1,0.1950283,0.6942157363277947,76,True,True,30,58
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Crlf3,0.19377589,0.3431058252801439,76,True,True,31,59
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Fos,0.19219679,0.2931373640322552,76,True,True,32,62
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gimap3,0.190768,0.6999573949399311,76,True,True,33,63
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd83,0.1903078,0.0282142603828452,76,True,True,34,65
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd5,0.18592215,0.3374704629073991,76,True,True,35,68
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ly6d,0.18586604,0.0043642310149125,76,True,True,36,69
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Dgka,0.18340456,0.4498650800748109,76,True,True,37,72
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Fam169b,0.18239088,0.1527850025328988,76,True,True,38,73
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gbp2b,0.1781607,0.0015945912591374,76,True,True,39,74
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Prss2,0.17632806,0.0019168615166994,76,True,True,40,75
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Txnip,0.17610401,0.4023275315424409,76,True,True,41,76
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Bmyc,0.17504492,0.0634980193749519,76,True,True,42,77
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gal,0.17241015,0.0004681779814408,76,True,True,43,79
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ccr7,0.1717459,0.4167547181375548,76,True,True,44,83
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifngr1,0.17090625,0.5561803522619235,76,True,True,45,84
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Btg1,0.16816604,0.8255316088206961,76,True,True,46,86
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hba-a2,0.16739362,0.0014984502134969,76,True,True,47,87
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Pou2f2,0.162254,0.0619257730093097,76,True,True,48,90
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Chd3,0.16137582,0.3287835569777978,76,True,True,49,93
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Rgs10,0.16093346,0.2934040901756898,76,True,True,50,94
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sesn1,0.16005605,0.164250905561625,76,True,True,51,95
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ppp1r15a,0.15961659,0.2193269740100628,76,True,True,52,96
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxp1,0.15835166,0.4968259844769812,76,True,True,53,97
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Serinc3,0.15549836,0.261285734684349,76,True,True,54,98
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Zfp36,0.15409523,0.3313246840135914,76,True,True,55,99
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Srgn,0.15000343,0.9423947321893886,76,True,True,56,101
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Apobec3,0.14825076,0.2241189737718248,76,True,True,57,103
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd81,0.14761207,0.0388200844632289,76,True,True,58,105
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Jun,0.1446625,0.2437145558637696,76,True,True,59,110
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Akr1c18,0.14395538,0.0003555538448076,76,True,True,60,111
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ecm1,0.14318131,0.0335740027194012,76,True,True,61,112
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hbb-bt,0.14192282,0.0010490597238945,76,True,True,62,114
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sh3bp5,0.14014474,0.0831281193763917,76,True,True,63,117
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Trim59,0.13998044,0.0777672153372576,76,True,True,64,118
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxn3,0.13930055,0.3620867642864334,76,True,True,65,119
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Socs1,0.13551132,0.153712116433462,76,True,True,66,121
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Lrig1,0.13472107,0.046836771291756,76,True,True,67,122
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Klf3,0.13430694,0.2608009364224498,76,True,True,68,124
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Itga6,0.13323776,0.0827238171873003,76,True,True,69,125
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Arhgap15,0.13314891,0.7879705342458048,76,True,True,70,126
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hbb-bs,0.13142416,0.0040640295699214,76,True,True,71,127
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nxpe3,0.13026759,0.0857117753591931,76,True,True,72,128
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tspan13,0.12956719,0.1944873757350877,76,True,True,73,130
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Rgs1,0.1293943,0.435998345422072,76,True,True,74,131
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sostdc1,0.12841162,0.0106984373896274,76,True,True,75,132
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cdc42se2,0.12813142,0.2527426090950658,76,True,True,76,133
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Lrrc32,0.12812588,0.0078632741206385,76,True,True,77,134
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Igtp,0.12738204,0.1231632539050862,76,True,True,78,138
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Sdhaf1,0.12731385,0.0813208528456004,76,True,True,79,139
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Traf1,0.12700507,0.2054035929710957,76,True,True,80,141
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nrp1,0.12546834,0.0391357787776739,76,True,True,81,142
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gpr83,0.12520695,0.0105105224693048,76,True,True,82,143
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Rabgap1l,0.12405896,0.3139907152911699,76,True,True,83,144
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Clec2d,0.12080288,0.3471781187564137,76,True,True,84,146
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Socs2,0.1207538,0.0278415078009753,76,True,True,85,147
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tnfrsf9,0.12014629,0.1247124860143139,76,True,True,86,148
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Il7r,0.11968392,0.5220813636442421,76,True,True,87,150
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Lbh,0.11901981,0.2054909373283688,76,True,True,88,152
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi47,0.11887312,0.3663802477047551,76,True,True,89,153
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tpt1,0.1184783,1.935185996017276,76,True,True,90,154
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Atp6v0d2,0.11791573,0.0028877152816122,76,True,True,91,155
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gbp2,0.11608987,0.0925870626854618,76,True,True,92,159
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd27,0.11596429,0.2856684812713603,76,True,True,93,160
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Nrip1,0.115956,0.1905628019715025,76,True,True,94,161
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Pnrc1,0.11591482,0.7462375857713398,76,True,True,95,162
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Hif1a,0.11519912,0.2048067784399636,76,True,True,96,163
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Stat5b,0.11494742,0.2058736007214182,76,True,True,97,164
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Foxo1,0.11460042,0.2891670153308637,76,True,True,98,165
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Akap13,0.11329836,0.6145241305787111,76,True,True,99,168
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Bank1,0.112845026,0.003890997805466,76,True,True,100,169
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Gbp7,0.11124258,0.1068675119771022,76,True,True,101,171
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd74,0.11061543,0.0684969651175418,76,True,True,102,173
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Peli1,0.11049014,0.4204713953223545,76,True,True,103,174
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Prg4,0.110462844,0.0038507171225529,76,True,True,104,175
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi203,0.11022663,0.2312686489986108,76,True,True,105,177
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Aven,0.110024385,0.0916655385162363,76,True,True,106,178
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ifi209,0.10941005,0.148589285461483,76,True,True,107,180
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Tpbpa,0.10712821,6.929526803762555e-05,76,True,True,108,182
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Maf,0.10657537,0.0840528813488528,76,True,True,109,183
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Cd79a,0.106258094,0.0048031814858388,76,True,True,110,186
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,H2-Aa,0.105332,0.0140471878044924,76,True,True,111,187
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Slamf6,0.10411115,0.1607188106847258,76,True,True,112,189
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Ptma,0.10379279,1.448974408150063,76,True,True,113,190
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Itm2c,0.10347301,0.1956269997562879,76,True,True,114,191
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,S1pr1,0.103055805,0.2585444205926601,76,True,True,115,192
FigS7j,Figure S7j,RQVI,"RQVI GP76 (seed 3), best match for Flashier F68",3,76,68,Il1rl1,0.103051335,0.0090987827387448,76,True,True,116,193
